tweet_id,airline_sentiment,airline_sentiment_confidence,retweet_count,text,Feature Words (Lemma),Predicted Sentiment
5.69452063920226e+17,1,1.0,0,"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu",Beats EPS Views Takes On SouthwestAir VA LUV Investor Business Daily,1
5.69447071910105e+17,1,1.0,0,@VirginAmerica Lister to my show my on Monday 1230 130,Lister show Monday,1
5.69429411646157e+17,1,1.0,0,@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,begin flight April KETR,1
5.69369239183872e+17,0,1.0,0,"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...",congrats get business EWR Fuck clincher,0
5.69368160291463e+17,0,1.0,0,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,I apply weeks ago Have hear back I fly week disappoint,0
5.693563877859e+17,1,0.6816,0,@VirginAmerica I'd love to know what your policy is for damaged luggage.,I love know policy damage luggage,1
5.69354267854705e+17,2,1.0,0,@VirginAmerica Thank you for the follow,Thank follow,2
5.69351220097217e+17,0,1.0,0,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,many apologies You r worse airlines Do even respond cudtomers,0
5.69348775631675e+17,0,1.0,0,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,shame VA make people spend money strand cities airlines land JFK Who reimburse,0
5.69324558999691e+17,1,0.6701,0,@VirginAmerica @TTINAC11 I DM you,I DM,1
5.69323106210153e+17,1,0.6942,0,@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas 😩😭,please flight SJC I choice fly Southwest Vegas,1
5.69323082701275e+17,0,1.0,0,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,bad say take days via YOUR confirmation email When I inquire weeks claim weeks,0
5.69318651502989e+17,0,0.6791,0,@VirginAmerica Flight from BOS &gt,Flight BOS gt,0
5.69318130356503e+17,2,0.3579,0,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,RT You meet match Got status another airline Upgrade,1
5.69316358845911e+17,2,1.0,0,@VirginAmerica Only way to fly! #Elevate #Gold,Only way fly Elevate Gold,1
5.6931149830187e+17,1,0.653,0,@VirginAmerica If only you guys had flights from CMH.,If guy flight CMH,1
5.69311060903268e+17,0,1.0,0,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",lot apologies throw customers I sad Thanks nothing Worst airline ever,0
5.69310635986547e+17,0,1.0,0,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,flight stuff wrong nothing Had worst flight ever,0
5.69305113589715e+17,1,0.6743,0,@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,Having issue find miss item plane Can help find airport plane head next,1
5.69304436612444e+17,2,0.6783,0,@VirginAmerica you will match my #AmericanAirlines status? Cool!,match AmericanAirlines status Cool,2
5.69304208534598e+17,1,0.6863,0,“@VirginAmerica:You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqy” @asarco_ES_ar ? 🙉,meet status another airline Upgrade,0
5.69304030847091e+17,0,1.0,0,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,try book flight guy website wo let lose business,0
5.69303931916038e+17,0,1.0,0,@VirginAmerica you suck!,suck,0
5.69298165855339e+17,2,1.0,0,@VirginAmerica thanks!,thank,2
5.69290361870426e+17,0,1.0,0,@VirginAmerica Just DM'd. Same issue persisting.,Just DM Same issue persist,0
5.69282249717195e+17,0,1.0,0,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,Because never rec Cancelled Flightlation notice leave w options fly PS Driving LA red eye Mon w kid,0
5.69277854950818e+17,0,1.0,0,@VirginAmerica trying to book a flight &amp,try book flight amp,0
5.69277352129139e+17,0,0.7158,0,@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,You flight fly Boston tomorrow I need home Cancelled Flightled flight anything,0
5.6926383744827e+17,0,1.0,0,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,stink Flight Cancelled Flighted PSP JFK notification ability rebook disappoint expect better,0
5.69262527281914e+17,2,1.0,0,@VirginAmerica I love your guy's song! We're dancing to it for our high school dance revue,I love guy song We dance high school dance revue,2
5.6926222590036e+17,0,1.0,0,@VirginAmerica Your website is down and I'm trying to check in!,Your website I try check,0
5.69261347688608e+17,2,1.0,0,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",do Thank quick response apparently faster sit hold,2
5.69261128532042e+17,1,0.6809,0,@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,nervous flight DC LAX get Cancelled Flightled tomorrow Just send DM help,1
5.69260526976545e+17,2,1.0,0,@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4,cool picture another VirginAmerica plane wing What site,2
5.69253311813186e+17,2,1.0,0,@VirginAmerica Keep up the great work :),Keep great work,2
5.69253236093268e+17,2,1.0,0,@VirginAmerica my goodness your people @love field are amazing under pressure ❤️from Texas #beatstheothers in crisis Please fly me to NY,goodness people field amaze pressure Texas beatstheothers crisis Please fly NY,2
5.69250469178175e+17,2,0.6775,0,@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,Thanks great flight LA Boston Pilots great job land snow Can go back LA seriously,2
5.69248437050303e+17,1,1.0,0,@VirginAmerica can you please get me to the new york area before monday afternoon,please get new york area monday afternoon,1
5.69248400836727e+17,2,1.0,0,"@VirginAmerica Thanks so much for the awesome support, you guys rock!",Thanks much awesome support guy rock,2
5.69247769166266e+17,0,0.7053,0,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,seat Row recline mention website soreback,0
5.69247394002563e+17,0,1.0,0,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,flight delay hours LA due mechanical problems Handle like pros could toss us free drink,0
5.69244860286263e+17,0,0.642,0,@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️,Cancelled Flight flight today No precipitation scar,0
5.69240250192671e+17,2,0.6667,0,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!,twitter team guy kill reschedule asap thank,2
5.69238877178716e+17,0,1.0,0,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,You guy charge reschedule flight Cancelled Flighted refuse refund What deal,0
5.69237252154372e+17,0,1.0,0,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,access website Safari iPhone Seems work Mac iPad Need iPhone add Passbook,0
5.6923647169083e+17,1,0.634,0,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",iPad iPhone click CHECKIN link email I receive flight,1
5.69236251129164e+17,0,0.6990000000000001,0,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",mobile site break show number Points wo let checkin,0
5.69230983075115e+17,0,0.664,0,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,I really look forward flight let know reschedule diehardvirgin,0
5.6922978550068e+17,0,1.0,0,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",Cancelled Flight flight One sec delay airport next Cancelled Flightled Gon na email call reschedule,0
5.69226875349836e+17,0,1.0,0,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks,I problem link email thank,0
5.69224234150404e+17,0,1.0,0,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh,change another airline get DC today Why able land DC Cost ugh,0
5.69223788639822e+17,0,1.0,0,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,I look forward first flight today Cancelled Flightled along subsequent one,0
5.69222494952886e+17,2,0.6522,0,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj,put great deal PDX LAS LAS PDX show love,2
5.69221440794272e+17,2,1.0,0,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,wish I afford fly next Friday go back love everything airline,2
5.69221156504531e+17,0,1.0,0,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,gon na deal Dallas DC deal DC Dallas sad,0
5.6922023229372e+17,1,1.0,0,"@VirginAmerica it’s just a bug report, guys",bug report guy,0
5.69218762907324e+17,0,1.0,0,@VirginAmerica hold times at call center are a bit much,hold time call center bite much,0
5.69212570478911e+17,2,0.7081,0,@VirginAmerica Like http://t.co/VPqEm31XUQ,Like,0
5.6921167510818e+17,0,0.6455,0,@VirginAmerica Site down? #help,Site help,0
5.6920956671547e+17,2,1.0,0,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l,You best flight attendant ever,2
5.69208480793567e+17,2,0.6899,0,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",Awesome RT Watch nominate film feet MeetTheFleet Oscars,2
5.69205125278859e+17,2,1.0,0,@VirginAmerica thanks so much!,thank much,2
5.69204272795005e+17,0,0.6701,0,"@VirginAmerica Trying to reset my password, email never arrives. Help?",Trying reset password email never arrive Help,0
5.6920269118591e+17,2,0.6575,0,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",airline base Silicon Valley disruption FCmostinnovative incubator,2
5.69201943131738e+17,2,1.0,0,@VirginAmerica Very nicely done. 👏,Very nicely do,2
5.69200619430421e+17,2,0.6701,0,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ,I look forward watch Oscars flight home tomorrow I might even get something bubbly drink,2
5.69200606595953e+17,0,0.6489,0,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?,What reason delay departure VX JFK afternoon,0
5.69198782421664e+17,0,0.6786,0,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",todays flight Palm Springs Ca JFK NY Cancelled Flightled,0
5.69198104806699e+17,2,1.0,0,@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗,hahaha YOU GUYS ARE AMAZING I LOVE YOU GUYS,2
5.69197967959155e+17,2,1.0,0,@VirginAmerica sounds like fun !,sound like fun,2
5.69197611393163e+17,1,1.0,0,@VirginAmerica any updates on flight 413 from Jfk &gt,update flight Jfk gt,1
5.69197515993534e+17,1,1.0,0,@virginamerica spruce moose!,spruce moose,1
5.69192778468626e+17,0,1.0,0,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable.",CSS site right please fix Site unusable,0
5.69182336715244e+17,0,0.6473,0,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",We flight Vegas Boston today check online bag count register Can I fix somehow,0
5.69180623165915e+17,2,0.6771,0,"@VirginAmerica classiq, luv Virgin America. Greetingz",classiq luv Virgin America Greetingz,2
5.69179517522047e+17,0,0.6636,0,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",Hi I try website work I try different browsers problem continue,0
5.6917677705608e+17,2,1.0,0,@VirginAmerica Thanks for your great customer service today &amp,Thanks great customer service today amp,2
5.69165709516759e+17,2,1.0,0,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason,thank guy Sweet route Rockies airplanemodewason,2
5.69110766235877e+17,2,1.0,0,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,love music blast gate Boston wait flight SanFrancisco Only I could get ice coffee,2
